is_login;playback_location;platform;play_time;end_time;referrer;average_bitrate;bitrate_range;total_bytes;referrer_group;completed;player_name;has_ad;os_name;os_version;browser_name;browser_version;is_premium;play_duration;content_type;stream_type;title;category_name
FALSE;direct;web-mobile;2020-02-02T07:06:12.000Z;2020-02-02T07:07:17.000Z;https://m.vidio.com/watch/1888099-kontrak-cinta-yang-haqiqi-ftv-sctv;700;0-200;1750;internal;TRUE;videojs;TRUE;Android;6.0.1;Chrome Mobile;54.0.2840;FALSE;65;vod;;Terowongan Kemayoran Kembali Terendam Banjir;News
FALSE;embed;web-mobile;2020-02-02T07:22:47.000Z;2020-02-02T07:23:27.000Z;https://m.otosia.com/berita/vixion-2008-tampil-jadi-supermoto.html;300000;200-500;1425000;otosia;FALSE;videojs;TRUE;Android;5.1.1;UC Browser;13.0.0;FALSE;38;vod;;PCX Luxurious Trip 2019, Touring Mewah dalam Pesona Pulau Dewata;News
FALSE;embed;web-mobile;2020-02-02T03:04:24.000Z;2020-02-02T03:04:50.000Z;https://m.otosia.com/amp/berita/koleksi-iklan-sepeda-motor-jadul-idola-anak-muda-pada-zamannya.html?utm_source=ampfeed&utm_medium=feed&utm_campaign=babe;600;0-200;750;otosia;FALSE;videojs;TRUE;Android;9;Chrome Mobile WebView;79.0.3945;FALSE;15;vod;;PCX Luxurious Trip 2019, Touring Mewah dalam Pesona Pulau Dewata;News
FALSE;direct;web-mobile;2020-02-02T07:49:23.000Z;2020-02-02T09:14:39.000Z;https://www.google.com/;900;0-200;2250;google;FALSE;videojs;TRUE;Android;5.1.1;Chrome Mobile;58.0.3029;FALSE;2732;vod;;Cinta dan Kesetiaan - Episode 06;TV Show
FALSE;embed;web-mobile;2020-02-01T18:41:56.000Z;2020-02-01T18:42:50.000Z;https://m.liputan6.com/regional/read/4167956/fakta-fakta-di-balik-kasus-pembakaran-alquran-di-pemalang;300000;200-500;1087500;liputan6;FALSE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;29;vod;;Heboh Pria Bakar Alquran di Pemalang, Ini Penjelasan Ulama dan Polisi;News
FALSE;direct;app-android;2020-02-02T05:52:09.000Z;2020-02-02T05:52:09.000Z;android-app://com.vidio.android;300000;200-500;0;others;FALSE;KmkExoVideoView;TRUE;REL;Build.VERSION.CODENAME (22);;;FALSE;0;vod;;Samudra Cinta - Episode 114 dan 115 Part 1/2;TV Show
TRUE;direct;app-android;2020-02-02T12:49:12.000Z;2020-02-02T13:24:02.000Z;movie profile;300000;200-500;65812500;others;FALSE;KmkExoVideoView;TRUE;;24;;;FALSE;1755;vod;;Detak Cinta - Episode 01;TV Show
FALSE;embed;web-mobile;2020-02-01T23:48:54.000Z;2020-02-01T23:49:47.000Z;https://m.liputan6.com/regional/read/4166638/dicari-orang-sakti-yang-bisa-melepas-ban-di-leher-buaya-sungai-palu?utm_source=Desktop&utm_medium=facebook&utm_campaign=Share_Top;300000;200-500;1800000;liputan6;FALSE;videojs;TRUE;Android;5.1.1;Facebook;251.0.0;FALSE;48;vod;;Kasihan, Buaya Terjebak di Ban Motor Selama Setahun;News
FALSE;embed;web-mobile;2020-02-02T04:26:22.000Z;2020-02-02T04:27:47.000Z;https://m.kapanlagi.com/showbiz/selebriti/tangis-sarita-abdul-mukti-saat-cerita-tentang-faisal-harris-tak-mau-makan-makanannya-karena-takut-diguna-guna-d0fbff.html?utm_source=fb&utm_medium=Post&utm_campaign=fb__adie;300000;200-500;2437500;kapanlagi;TRUE;videojs;TRUE;Android;8.1.0;Facebook;180.0.0;FALSE;65;vod;;Begini Pandangan Brisia Jodie Terhadap Arsy Widianto;Entertainment
FALSE;embed;web-mobile;2020-02-02T01:06:37.000Z;2020-02-02T01:07:33.000Z;https://m.kapanlagi.com/amp/showbiz/selebriti/sebelum-jadi-istri-faisal-harris-sarita-abdul-mukti-nikah-siri-dengan-pria-keturunan-jerman-dan-punya-satu-anak-018995.html?utm_source=ampfeed&utm_medium=feed&utm_campaign=babe;600;0-200;1500;kapanlagi;FALSE;videojs;TRUE;Android;7.1.1;Chrome Mobile WebView;75.0.3770;FALSE;55;vod;;Begini Pandangan Brisia Jodie Terhadap Arsy Widianto;Entertainment
FALSE;direct;web-mobile;2020-02-02T11:22:33.000Z;2020-02-02T11:54:49.000Z;http://www.google.com/;375;0-200;850781;google;;videojs;TRUE;Android;6.0.1;Chrome Mobile;60.0.3112;FALSE;1815;livestreaming;TvStream;Indosiar;
TRUE;direct;app-android;2020-02-02T02:19:56.000Z;2020-02-02T02:19:56.000Z;live index;300000;200-500;22500000;others;;KmkExoVideoView;TRUE;;27;;;FALSE;60;livestreaming;TvStream;Indosiar;
FALSE;direct;web-mobile;2020-02-01T23:59:16.000Z;2020-02-01T23:59:19.000Z;https://m.vidio.com/live/783-tvone-tv-stream;375;0-200;7031;internal;;videojs;TRUE;Android;5.1.1;Chrome Mobile;71.0.3578;FALSE;15;livestreaming;TvStream;Indosiar;
TRUE;direct;app-android;2020-02-02T13:30:18.000Z;2020-02-02T13:30:59.000Z;tv show index;300000;200-500;22500000;others;;KmkExoVideoView;TRUE;;23;;;FALSE;60;livestreaming;TvStream;Indosiar;
TRUE;direct;app-android;2020-02-02T13:53:31.000Z;2020-02-02T13:53:35.000Z;livestreaming watchpage;300000;200-500;5625000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;15;livestreaming;TvStream;Indosiar;
FALSE;direct;web-mobile;2020-02-02T02:29:54.000Z;2020-02-02T02:31:27.000Z;https://m.vidio.com/live/205-indosiar;375;0-200;49219;internal;;videojs;TRUE;Android;6.0.1;Chrome Mobile;79.0.3945;FALSE;105;livestreaming;TvStream;Indosiar;
FALSE;direct;app-android;2020-02-02T02:21:19.000Z;2020-02-02T03:09:14.000Z;live index;300000;200-500;1102500000;others;;KmkExoVideoView;TRUE;;27;;;FALSE;2940;livestreaming;TvStream;Indosiar;
FALSE;direct;web-mobile;2020-02-02T12:51:45.000Z;2020-02-02T14:54:06.000Z;https://www.google.com/;375;0-200;1096875;google;;videojs;TRUE;Android;8.1.0;Chrome Mobile;78.0.3904;FALSE;2340;livestreaming;TvStream;Indosiar;
TRUE;direct;app-android;2020-02-02T15:06:48.000Z;2020-02-02T15:07:00.000Z;search_result;300000;200-500;22500000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;60;livestreaming;TvStream;Indosiar;
FALSE;direct;app-android;2020-02-02T02:37:49.000Z;2020-02-02T02:38:42.000Z;live index;300000;200-500;45000000;others;;KmkExoVideoView;TRUE;;25;;;FALSE;120;livestreaming;TvStream;Indosiar;
FALSE;direct;web-mobile;2020-02-02T12:30:16.000Z;2020-02-02T12:33:16.000Z;;300000;200-500;33750000;empty;;videojs;TRUE;Android;9;Samsung Internet;9.2;FALSE;90;livestreaming;TvStream;Indosiar;
TRUE;direct;app-android;2020-02-02T04:28:33.000Z;2020-02-02T04:40:30.000Z;live index;300000;200-500;281250000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;750;livestreaming;TvStream;Indosiar;
TRUE;direct;app-android;2020-02-02T15:33:14.000Z;2020-02-02T15:35:10.000Z;home;300000;200-500;67500000;others;;KmkExoVideoView;TRUE;;27;;;FALSE;180;livestreaming;TvStream;Indosiar;
FALSE;direct;app-android;2020-02-02T13:03:38.000Z;2020-02-02T13:07:50.000Z;Home;300000;200-500;3363750000;others;;KmkExoVideoView;FALSE;REL;Build.VERSION.CODENAME (24);;;FALSE;8970;livestreaming;TvStream;Indosiar;
FALSE;direct;web-mobile;2020-02-02T05:28:28.000Z;2020-02-02T05:40:47.000Z;https://www.google.com/;375;0-200;323438;google;;videojs;TRUE;Android;8.0.0;Chrome Mobile;79.0.3945;FALSE;690;livestreaming;TvStream;Indosiar;
TRUE;direct;web-desktop;2020-02-02T08:53:21.000Z;2020-02-02T08:58:11.000Z;https://www.vidio.com/live/778-gtv;1320;0-200;420750;internal;;videojs;TRUE;Windows;7;Chrome;79.0.3945;FALSE;255;livestreaming;TvStream;Indosiar;
FALSE;direct;app-android;2020-02-02T05:09:50.000Z;2020-02-02T05:10:28.000Z;livestreaming watchpage;300000;200-500;22500000;others;;KmkExoVideoView;TRUE;;22;;;FALSE;60;livestreaming;TvStream;Indosiar;
FALSE;direct;app-android;2020-02-02T09:15:04.000Z;2020-02-02T10:32:19.000Z;livestreaming watchpage;300000;200-500;1755000000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;4680;livestreaming;TvStream;Indosiar;
FALSE;direct;web-mobile;2020-02-02T14:21:06.000Z;2020-02-02T14:23:24.000Z;;375;0-200;70313;empty;;videojs;TRUE;Android;8.1.0;Chrome Mobile WebView;70.0.3538;FALSE;150;livestreaming;TvStream;Indosiar;
TRUE;direct;app-android;2020-02-02T15:30:00.000Z;2020-02-02T16:01:46.000Z;live index;300000;200-500;742500000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;1980;livestreaming;TvStream;Indosiar;
FALSE;direct;web-desktop;2020-02-02T06:01:20.000Z;2020-02-02T06:01:32.000Z;https://www.vidio.com/live/204-sctv-tv-stream;1320;0-200;24750;internal;;videojs;TRUE;Windows;7;Chrome;79.0.3945;FALSE;15;livestreaming;TvStream;Indosiar;
FALSE;direct;web-mobile;2020-02-02T10:57:20.000Z;2020-02-02T11:02:53.000Z;https://www.google.co.id/search?safe=strict&client=ucweb-b&channel=sb&q=streaming+Indosiar&oq=streaming+Indosiar&aqs=heirloom-srp..;300000;200-500;118125000;google;;videojs;TRUE;Android;8.1.0;UC Browser;12.13.5;FALSE;315;livestreaming;TvStream;Indosiar;
FALSE;direct;web-desktop;2020-02-02T01:44:41.000Z;2020-02-02T02:03:31.000Z;https://www.vidio.com/live/875-net-tv;1320;0-200;1856250;internal;;videojs;TRUE;Windows;10;Chrome;74.0.3729;FALSE;1125;livestreaming;TvStream;Indosiar;
FALSE;direct;app-android;2020-02-02T13:51:06.000Z;2020-02-02T13:53:31.000Z;livestreaming watchpage;300000;200-500;61875000;others;;KmkExoVideoView;TRUE;;19;;;FALSE;165;livestreaming;TvStream;Indosiar;
FALSE;direct;web-mobile;2020-02-02T01:22:58.000Z;2020-02-02T01:49:13.000Z;https://m.vidio.com/watch/1887605-magic-tumbler-season-2-episode-9;300000;200-500;55950000;internal;TRUE;videojs;TRUE;iOS;11.3;Mobile Safari;11.0;FALSE;1492;vod;;Magic Tumbler Season 2 - Episode 10;TV Show
FALSE;direct;web-mobile;2020-02-01T18:17:35.000Z;2020-02-01T18:39:24.000Z;https://m.vidio.com/watch/1887605-magic-tumbler-season-2-episode-9?channel_id=37859698;767;0-200;2875;internal;FALSE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;1256;vod;;Magic Tumbler Season 2 - Episode 10;TV Show
TRUE;direct;app-android;2020-02-02T09:55:12.000Z;2020-02-02T10:13:59.000Z;search_result;300000;200-500;32400000;others;FALSE;KmkExoVideoView;TRUE;;28;;;FALSE;864;vod;;Magic Tumbler Season 2 - Episode 10;TV Show
TRUE;direct;app-android;2020-02-01T18:22:21.000Z;2020-02-01T18:22:24.000Z;watch history;300000;200-500;5887500;others;FALSE;KmkExoVideoView;TRUE;;27;;;FALSE;157;vod;;Magic Tumbler Season 2 - Episode 10;TV Show
FALSE;direct;web-mobile;2020-02-02T01:46:15.000Z;2020-02-02T01:56:20.000Z;;700;0-200;3500;empty;FALSE;videojs;TRUE;Android;8.1.0;Chrome Mobile WebView;62.0.3202;FALSE;505;vod;;Aku Istrimu Tapi Bukan Cintamu | Suara Hati Istri;Movies
FALSE;embed;web-mobile;2020-02-02T14:06:25.000Z;2020-02-02T14:07:59.000Z;https://m.liputan6.com/ucnews/4165784/pesawat-misterius-jatuh-di-area-taliban-ternyata-jet-militer-as-berisi-83-orang?utm_source=Digital+Marketing&utm_medium=Partnership&utm_campaign=ucnews&uc_news_item_id=1233945420964276&uc_news_app=browser_detailrec;300000;200-500;1725000;liputan6;FALSE;videojs;TRUE;Android;8.1.0;UC Browser;12.14.0;FALSE;46;vod;;Penampakan Black Box Pesawat Ukraina yang Jatuh;News
TRUE;direct;tv-android;2020-02-01T23:45:32.000Z;2020-02-01T23:46:04.000Z;home;300000;200-500;11250000;others;;KmkExoVideoView;FALSE;;23;;;FALSE;30;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T12:30:27.000Z;2020-02-02T12:30:33.000Z;Home;300000;200-500;123750000;others;;KmkExoVideoView;FALSE;REL;Build.VERSION.CODENAME (24);;;FALSE;330;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T13:11:19.000Z;2020-02-02T13:13:50.000Z;live index;300000;200-500;22500000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;60;livestreaming;TvStream;SCTV;
FALSE;embed;web-desktop;2020-02-01T18:46:41.000Z;2020-02-01T18:48:49.000Z;https://hot.liputan6.com/read/4087866/35-kata-mutiara-ali-bin-abi-thalib-tentang-kehidupan-inspiratif-dan-sejukkan-hati;375;0-200;63281;liputan6;;videojs;TRUE;Windows;10;Chrome;79.0.3945;FALSE;135;livestreaming;TvStream;SCTV;
TRUE;direct;web-mobile;2020-02-02T07:29:54.000Z;2020-02-02T07:39:33.000Z;https://m.vidio.com/live/870-mnc;688;0-200;503100;internal;;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;585;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T12:37:47.000Z;2020-02-02T12:39:38.000Z;live index;300000;200-500;67500000;others;;KmkExoVideoView;TRUE;;27;;;FALSE;180;livestreaming;TvStream;SCTV;
FALSE;direct;tv-android;2020-02-02T11:12:22.000Z;2020-02-02T11:12:22.000Z;;;unknown;0;empty;;KmkExoVideoView;FALSE;;28;;;FALSE;0;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T03:11:42.000Z;2020-02-02T03:16:43.000Z;Category;300000;200-500;5625000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;15;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T12:15:31.000Z;2020-02-02T12:20:35.000Z;tv show index;300000;200-500;39375000;others;;KmkExoVideoView;TRUE;;27;;;FALSE;105;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T12:12:02.000Z;2020-02-02T12:12:16.000Z;home;300000;200-500;11250000;others;;KmkExoVideoView;TRUE;;25;;;FALSE;30;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T10:16:58.000Z;2020-02-02T10:16:58.000Z;tv show index;300000;200-500;22500000;others;;KmkExoVideoView;TRUE;;27;;;FALSE;60;livestreaming;TvStream;SCTV;
FALSE;direct;web-mobile;2020-02-02T14:42:06.000Z;2020-02-02T16:48:33.000Z;https://m.vidio.com/live;375;0-200;3522656;internal;;videojs;TRUE;Android;8.1.0;Chrome Mobile;79.0.3945;FALSE;7515;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-01T23:24:33.000Z;2020-02-01T23:24:43.000Z;tv show index;300000;200-500;11250000;others;;KmkExoVideoView;TRUE;;27;;;FALSE;30;livestreaming;TvStream;SCTV;
FALSE;embed;web-mobile;2020-02-02T13:59:00.000Z;2020-02-02T14:16:22.000Z;https://m.vidio.com/live/204-sctv-tv-stream/embed?autoplay=true&player_only=true&live_chat=false&mute=false&;375;0-200;492188;internal;;videojs;TRUE;Android;6.0.1;Chrome Mobile;73.0.3683;FALSE;1050;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T13:01:29.000Z;2020-02-02T13:51:17.000Z;live index;300000;200-500;1147500000;others;;KmkExoVideoView;TRUE;;27;;;FALSE;3060;livestreaming;TvStream;SCTV;
TRUE;direct;app-ios;2020-02-02T14:32:46.000Z;2020-02-02T14:32:46.000Z;live index;;unknown;0;others;;;TRUE;;iOS13.3;;;FALSE;0;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T13:39:52.000Z;2020-02-02T15:38:33.000Z;live index;300000;200-500;22500000;others;;KmkExoVideoView;TRUE;;23;;;FALSE;60;livestreaming;TvStream;SCTV;
FALSE;direct;web-mobile;2020-02-02T11:41:33.000Z;2020-02-02T11:42:15.000Z;https://m.vidio.com/live/204-sctv-tv-stream;300000;200-500;11250000;internal;;videojs;TRUE;Android;9;Samsung Internet;9.0;FALSE;30;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T12:55:45.000Z;2020-02-02T13:11:19.000Z;live index;300000;200-500;326250000;others;;KmkExoVideoView;TRUE;;23;;;FALSE;870;livestreaming;TvStream;SCTV;
FALSE;direct;tv-android;2020-02-02T16:46:59.000Z;2020-02-02T16:46:59.000Z;home;300000;200-500;11250000;others;;KmkExoVideoView;FALSE;;26;;;FALSE;30;livestreaming;TvStream;SCTV;
FALSE;direct;web-mobile;2020-02-02T12:48:01.000Z;2020-02-02T12:48:01.000Z;http://m.facebook.com/;;unknown;0;facebook;;videojs;TRUE;Android;9;Facebook;255.0.0;FALSE;0;livestreaming;TvStream;SCTV;
FALSE;direct;web-mobile;2020-02-02T13:03:08.000Z;2020-02-02T13:03:08.000Z;;;unknown;0;empty;;videojs;TRUE;Android;6.0.1;UC Browser;11.1.0;FALSE;0;livestreaming;TvStream;SCTV;
FALSE;direct;web-mobile;2020-02-02T13:34:50.000Z;2020-02-02T13:46:37.000Z;https://m.vidio.com/live/204-sctv-tv-stream;375;0-200;330469;internal;;videojs;TRUE;Android;8.0.0;Chrome Mobile;79.0.3945;FALSE;705;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T08:46:57.000Z;2020-02-02T08:48:16.000Z;live index;300000;200-500;39375000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;105;livestreaming;TvStream;SCTV;
FALSE;embed;web-desktop;2020-02-02T11:23:50.000Z;2020-02-02T13:11:31.000Z;https://www.sctv.co.id/live-streaming;1500;0-200;10490625;emtek;;videojs;TRUE;Windows;7;UC Browser;7.0.69;FALSE;5595;livestreaming;TvStream;SCTV;
FALSE;direct;app-android;2020-02-02T14:48:02.000Z;2020-02-02T14:48:07.000Z;Home;300000;200-500;50625000;others;;KmkExoVideoView;FALSE;REL;Build.VERSION.CODENAME (28);;;FALSE;135;livestreaming;TvStream;SCTV;
FALSE;direct;tv-android;2020-02-02T06:35:48.000Z;2020-02-02T06:42:07.000Z;deeplink;300000;200-500;146250000;others;;KmkExoVideoView;FALSE;;28;;;FALSE;390;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T10:05:34.000Z;2020-02-02T10:05:34.000Z;tv show index;300000;200-500;5625000;others;;KmkExoVideoView;TRUE;;26;;;FALSE;15;livestreaming;TvStream;SCTV;
FALSE;direct;tv-android;2020-02-02T11:19:37.000Z;2020-02-02T11:19:37.000Z;home;;unknown;0;others;;KmkExoVideoView;FALSE;;23;;;FALSE;0;livestreaming;TvStream;SCTV;
FALSE;direct;web-desktop;2020-02-02T10:42:47.000Z;2020-02-02T13:48:14.000Z;https://www.vidio.com/live;1320;0-200;17671500;internal;;videojs;TRUE;Windows;8.1;Chrome;79.0.3945;FALSE;10710;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T10:55:40.000Z;2020-02-02T10:58:57.000Z;live index;300000;200-500;45000000;others;;KmkExoVideoView;TRUE;;24;;;FALSE;120;livestreaming;TvStream;SCTV;
FALSE;direct;web-mobile;2020-02-02T08:43:33.000Z;2020-02-02T08:43:51.000Z;https://m.vidio.com/live/204-sctv;375;0-200;14063;internal;;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;30;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T10:30:14.000Z;2020-02-02T10:30:54.000Z;live index;300000;200-500;22500000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;60;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T13:47:27.000Z;2020-02-02T13:49:25.000Z;search_result;300000;200-500;22500000;others;;KmkExoVideoView;TRUE;;27;;;FALSE;60;livestreaming;TvStream;SCTV;
FALSE;direct;app-android;2020-02-02T12:14:59.000Z;2020-02-02T12:14:59.000Z;tv show index;300000;200-500;22500000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;60;livestreaming;TvStream;SCTV;
FALSE;direct;web-mobile;2020-02-02T13:32:14.000Z;2020-02-02T14:16:17.000Z;https://m.vidio.com/live/204-sctv-tv-stream;375;0-200;1244531;internal;;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;2655;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T13:51:08.000Z;2020-02-02T13:51:08.000Z;live index;300000;200-500;22500000;others;;KmkExoVideoView;TRUE;;27;;;FALSE;60;livestreaming;TvStream;SCTV;
FALSE;direct;web-mobile;2020-02-02T03:41:44.000Z;2020-02-02T03:41:44.000Z;https://m.vidio.com/live/204-sctv-tv-stream;;unknown;0;internal;;videojs;TRUE;iOS;13.3;Mobile Safari;13.0.4;FALSE;0;livestreaming;TvStream;SCTV;
TRUE;direct;tv-tizen;2020-02-02T12:58:12.000Z;2020-02-02T14:38:47.000Z;home;300000;200-500;2255625000;others;;;FALSE;;5.0;Mozilla/5.0 (SMART-TV;;;;;;;
FALSE;direct;app-android;2020-02-01T23:38:46.000Z;2020-02-02T00:02:09.000Z;Home;300000;200-500;528750000;others;;KmkExoVideoView;TRUE;;26;;;FALSE;1410;livestreaming;TvStream;SCTV;
FALSE;direct;tv-android;2020-02-02T11:30:27.000Z;2020-02-02T12:03:16.000Z;home;300000;200-500;270000000;others;;KmkExoVideoView;FALSE;;23;;;FALSE;720;livestreaming;TvStream;SCTV;
FALSE;direct;web-mobile;2020-02-02T14:26:04.000Z;2020-02-02T14:33:22.000Z;https://m.vidio.com/live/204-sctv;375;0-200;210938;internal;;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;450;livestreaming;TvStream;SCTV;
FALSE;direct;app-android;2020-02-02T15:52:29.000Z;2020-02-02T16:20:17.000Z;livestreaming watchpage;300000;200-500;495000000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;1320;livestreaming;TvStream;SCTV;
TRUE;direct;app-android;2020-02-02T03:51:01.000Z;2020-02-02T03:51:32.000Z;tv show index;300000;200-500;5625000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;15;livestreaming;TvStream;SCTV;
FALSE;direct;web-desktop;2020-02-02T13:00:18.000Z;2020-02-02T13:00:18.000Z;https://www.vidio.com/watch/444422-rita-ratu-tawon-kelangan-live-tempel;600;0-200;750;internal;FALSE;videojs;TRUE;Windows;7;Chrome;79.0.3945;FALSE;0;vod;;dangdut uut selly mentul mentul;Music
FALSE;embed;web-mobile;2020-02-02T11:08:14.000Z;2020-02-02T11:08:30.000Z;https://m.liputan6.com/citizen6/read/4164736/jadi-sorotan-7-selebritas-yang-tampil-super-unik-saat-hadiri-grammy-awards-2020?utm_source=FB&utm_medium=Ads&utm_campaign=fb_ctw_Erdhy;300000;200-500;487500;liputan6;FALSE;videojs;TRUE;Android;9;Facebook;255.0.0;FALSE;13;vod;;Grammy Awards Beri Penghormatan Terakhir Untuk Kobe Bryant;News
FALSE;embed;web-mobile;2020-02-02T01:18:02.000Z;2020-02-02T01:18:27.000Z;https://m.bola.com/ragam/read/4140642/12-manfaat-putih-telur-untuk-kesehatan-dan-kecantikan-hasilnya-menakjubkan;144;0-200;180;bola;FALSE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;13;vod;;WHOOPS: Mesin Pemisah Putih dan Kuning Telur Tanpa Repot;Entertainment
FALSE;direct;app-android;2020-02-03T03:50:31.000Z;2020-02-03T03:53:14.000Z;vod watchpage;300000;200-500;6112500;others;FALSE;KmkExoVideoView;TRUE;;28;;;FALSE;163;vod;;Gimana ya saat Verrell Bramasta ditantang menjadi seorang introvert? #BTSCintaAnakMuda;TV Show
FALSE;embed;web-mobile;2020-02-03T02:34:12.000Z;2020-02-03T02:34:12.000Z;https://m.dream.co.id/techno/siap-hadapi-drone-china-ini-kecanggihan-elang-hitam-indonesia-2001298.html;300000;200-500;0;dream;FALSE;videojs;TRUE;Android;7.0;Samsung Internet;10.2;FALSE;0;vod;;Dari Jakarta Hingga Bekasi, Ini Situasi Pemukiman yang Terkena Dampak Banjir;News
FALSE;embed;web-mobile;2020-02-03T05:57:01.000Z;2020-02-03T05:57:15.000Z;https://m.dream.co.id/amp/showbiz/tak-banyak-yang-tahu-ini-kekayaan-dari-teddy-suami-lina-jubaedah-200131x.html;600;0-200;750;dream;FALSE;videojs;TRUE;Android;9;Chrome Mobile WebView;79.0.3945;FALSE;13;vod;;Dari Jakarta Hingga Bekasi, Ini Situasi Pemukiman yang Terkena Dampak Banjir;News
FALSE;embed;web-mobile;2020-02-03T10:43:21.000Z;2020-02-03T10:45:32.000Z;https://m.dream.co.id/techno/siap-hadapi-drone-china-ini-kecanggihan-elang-hitam-indonesia-2001298.html;300000;200-500;4950000;dream;TRUE;videojs;TRUE;Android;7.1.2;Chrome Mobile;79.0.3945;FALSE;132;vod;;Dari Jakarta Hingga Bekasi, Ini Situasi Pemukiman yang Terkena Dampak Banjir;News
FALSE;embed;web-mobile;2020-02-03T04:15:17.000Z;2020-02-03T04:17:29.000Z;https://m.dream.co.id/showbiz/tak-banyak-yang-tahu-ini-kekayaan-dari-teddy-suami-lina-jubaedah-200131x.html;600;0-200;750;dream;TRUE;videojs;TRUE;Android;8.1.0;Chrome Mobile WebView;79.0.3945;FALSE;132;vod;;Dari Jakarta Hingga Bekasi, Ini Situasi Pemukiman yang Terkena Dampak Banjir;News
FALSE;embed;web-desktop;2020-02-03T04:56:30.000Z;2020-02-03T04:56:30.000Z;https://www.kapanlagi.com/foto/berita-foto/indonesia/78369rumah_jordy_onsu-20200131-014-non_fotografer_kly.html;700;0-200;875;kapanlagi;FALSE;videojs;TRUE;Windows;7;Chrome;79.0.3945;FALSE;0;vod;;Iqbaal Ramadhan & Vanesha Prescilla Kenang Masa Lalu | MILEA: SUARA DARI DILAN;Entertainment
FALSE;embed;web-mobile;2020-02-03T00:19:36.000Z;2020-02-03T00:19:55.000Z;https://m.kapanlagi.com/foto/berita-foto/indonesia/78377twinawati_ibu_yuki_kato-20200201-005-non_fotografer_kly.html;300000;200-500;750000;kapanlagi;FALSE;videojs;TRUE;iOS;13.1.2;LINE;10.0.2;FALSE;20;vod;;Iqbaal Ramadhan & Vanesha Prescilla Kenang Masa Lalu | MILEA: SUARA DARI DILAN;Entertainment
FALSE;embed;web-mobile;2020-02-03T04:57:20.000Z;2020-02-03T04:57:39.000Z;https://m.kapanlagi.com/showbiz/selebriti/potret-ibu-mayangsari-dandan-ala-sosialita-gaul-meski-sudah-jadi-nenek-e4c9cc.html?utm_source=fb&utm_medium=post&utm_campaign=fb__ajeng;300000;200-500;750000;kapanlagi;FALSE;videojs;TRUE;Android;9;Facebook;255.0.0;FALSE;20;vod;;Iqbaal Ramadhan & Vanesha Prescilla Kenang Masa Lalu | MILEA: SUARA DARI DILAN;Entertainment
FALSE;embed;web-desktop;2020-02-03T04:46:53.000Z;2020-02-03T04:46:53.000Z;https://www.kapanlagi.com/foto/berita-foto/indonesia/10-foto-ijab-kabul-isyana-sarasvati-dan-rayhan-maditra-ridwan-kamil-jadi-saksi---kocak-saat-pose-dengan-buku-nikah.html;700;0-200;875;kapanlagi;FALSE;videojs;TRUE;Windows;10;Chrome;79.0.3945;FALSE;0;vod;;Iqbaal Ramadhan & Vanesha Prescilla Kenang Masa Lalu | MILEA: SUARA DARI DILAN;Entertainment
